id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
01002006003	01002006	,		y		
01002006004	01002006	porém	y			
01002006005	01002006	,		y		
01002006006	01002006	subia				
01002006007	01002006	da				
01002006008	01002006	terra	y			
01002006009	01002006	,		y		
01002006010	01002006	e				
01002006011	01002006	regava				
01002006012	01002006	toda				
01002006013	01002006	a				
01002006014	01002006	face				
01002006015	01002006	da				
01002006016	01002006	terra	y			
01002006017	01002006	.		y		
01002007001	01002007	E				
01002007002	01002007	formou				
01002007003	01002007	o				
01002007004	01002007	Senhor				
01002007005	01002007	Deus				
01002007006	01002007	o				
01002007007	01002007	homem				
01002007008	01002007	do				
01002007009	01002007	pó				
01002007010	01002007	da				
01002007011	01002007	terra	y			
01002007012	01002007	,		y		
01002007013	01002007	e				
01002007014	01002007	soprou				
01002007015	01002007	em				
01002007016	01002007	seus				
01002007017	01002007	narizes				
01002007018	01002007	o				
01002007019	01002007	folego				
01002007020	01002007	da				
01002007021	01002007	vida	y			
01002007022	01002007	:		y		
01002007023	01002007	e				
01002007024	01002007	o				
01002007025	01002007	homem				
01002007026	01002007	foi				
01002007027	01002007	feito				
01002007028	01002007	alma				
